Agent_id,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget,lead_score,status
80,20,126,1369,163,20,3,73,8,3,26393,2,4,1.411315580407433,0
79,29,127,2501,167,23,35,118,8,5,662,5,5,8.41026916246733,0
22,16,245,2049,99,20,3,194,8,5,24234,2,5,0.07925390751597076,0
106,21,126,1306,99,20,3,194,8,0,15697,0,5,1.966616180541705,0
20,15,127,1962,62,20,3,81,8,5,8657,5,5,6.4522246085892725,0
92,20,126,2534,163,20,3,201,8,1,14395,2,4,0.5573487096327813,0
62,29,126,1630,119,20,3,160,8,3,24658,5,4,15.930094138861186,0
20,15,164,875,131,15,43,11,0,5,25436,5,5,0.45695963538922996,0
37,29,126,1414,31,20,3,130,8,0,1509,5,5,82.80039253061912,0
54,16,280,2208,134,17,35,194,8,0,11294,5,5,0.012277462905066632,0
91,21,126,706,163,3,3,18,8,3,11276,2,4,16.899661708890555,0
106,8,127,3868,163,20,3,194,8,5,15229,2,5,0.011263278917646068,0
46,10,126,1292,163,20,3,188,8,3,19371,2,5,0.07207235105833618,0
52,16,126,2232,163,20,3,29,8,0,783,1,5,3.539568862586061,0
20,15,195,2943,167,20,3,69,8,5,3925,5,5,0.5002097835651279,0
16,20,126,3868,163,20,3,165,8,0,14581,0,5,1.5409789550839537,0
20,15,199,3363,163,20,30,81,8,5,3044,5,5,0.15620553784302096,0
55,26,199,2605,99,3,3,194,8,5,2548,5,5,13.63487846219856,0
20,17,232,69,99,20,30,146,8,5,5507,5,5,0.38021514070122897,0
20,15,199,175,69,20,3,106,8,5,15896,5,5,1.2732686593344933,0
80,20,126,4003,163,20,3,109,8,0,21459,2,4,0.7159373863268562,0
20,15,127,3987,163,20,3,22,8,5,24609,5,5,0.6985985085016455,0
19,20,126,3868,163,20,3,194,8,3,24339,1,3,0.6569308602180058,0
10,16,232,209,0,20,3,200,8,5,19469,5,5,0.9119695640124409,0
79,21,126,3868,163,20,3,148,8,3,24293,1,4,0.5814198931181039,0
109,20,126,2182,163,20,3,128,8,0,22937,2,5,0.5743549018594031,0
41,25,280,3987,163,20,3,200,8,0,6730,5,5,0.2569198145109289,0
112,18,126,1959,163,20,3,111,8,1,12131,1,4,0.7386618631463212,0
104,16,126,778,31,20,3,194,8,0,19106,5,5,1.1893914439046192,0
16,21,126,1109,54,20,3,73,8,3,8462,1,4,38.42405322829628,0
105,29,126,3110,163,20,3,160,8,3,7065,1,0,10.62420408686703,0
28,24,164,1661,132,9,3,82,8,5,5841,5,5,25.109375750998648,0
19,21,126,3831,152,20,3,98,8,1,17246,1,4,3.618921791579431,0
39,10,126,2921,163,20,3,151,8,1,15978,2,5,0.09177634459554182,0
20,15,18,4173,180,15,24,153,8,5,18993,5,5,1.0625256422200362,0
20,15,127,3242,43,20,3,133,8,5,2233,1,5,5.64179247190025,0
109,16,117,1292,163,24,56,194,8,5,14376,5,5,0.027532303387863628,0
47,16,126,1845,56,20,3,194,8,0,15456,1,4,1.7803468747781672,0
62,20,164,1385,112,24,56,94,12,5,21530,5,5,0.1986466584979824,0
52,16,126,1306,99,20,3,130,8,0,26077,2,5,1.0103256240456557,0
65,15,127,1541,163,23,35,81,8,5,11300,1,5,0.2326964016740471,0
20,15,127,1369,163,3,3,22,8,5,12324,2,5,6.862260072689258,0
20,15,164,4164,99,20,30,138,0,5,18461,5,5,0.17586495719378586,0
13,16,126,4085,163,3,3,111,8,0,17420,1,5,1.8411411513848948,0
40,16,126,65,163,20,3,29,8,0,2990,1,5,6.101905140040201,0
22,15,280,3172,163,17,35,81,8,0,21842,2,4,0.012096759802239995,0
5,25,126,3172,163,20,3,165,8,3,4656,0,5,13.20699181713405,0
98,15,126,2897,163,3,3,194,8,0,20278,2,5,0.2332817552863078,0
14,16,126,1763,163,20,3,73,8,0,25606,1,5,1.08488382172806,0
20,15,258,1008,150,15,43,11,0,5,2506,5,5,0.2130604628257775,0
47,21,126,3886,163,20,3,73,8,0,21189,2,4,2.134227408905258,0
39,21,126,3037,163,20,3,160,8,3,9063,1,4,2.5951589189660322,0
39,25,280,3521,135,20,3,87,8,3,24023,5,4,0.46065589765469306,0
106,16,126,2396,31,20,3,109,8,0,16178,1,5,2.047123391742979,0
77,21,126,3868,163,20,3,130,8,0,19561,1,5,0.9238606835724485,0
51,8,157,2943,167,20,3,208,13,5,18767,1,5,0.010304381339016108,0
20,15,127,2511,99,20,3,194,8,5,1669,1,5,1.885482297607551,0
96,30,126,407,91,20,3,151,8,1,13749,1,4,39.889406047791795,1
102,1,280,2230,163,20,3,87,8,1,13360,0,0,0.0004606174240709329,0
20,15,126,2098,163,20,3,81,8,0,4804,1,4,2.1564329893609218,0
13,20,232,3897,163,20,3,6,8,5,1875,5,5,1.8279817935808031,0
16,15,117,1541,163,3,3,6,8,5,13666,5,5,8.706270184810466,0
35,21,280,2333,167,20,3,118,8,0,17427,5,5,0.15028865673184488,0
69,2,126,2031,163,20,3,87,8,0,1276,1,4,0.03543016962224427,0
35,29,126,3172,163,20,3,165,8,0,15489,5,5,14.063823024921213,0
74,16,127,156,99,20,3,194,8,5,14513,5,5,1.008471642879525,0
105,20,126,3868,163,20,3,18,8,0,7081,1,4,2.7672523776925515,0
20,15,280,1813,163,20,3,69,8,1,11986,1,0,0.09853743473979402,0
20,15,280,2943,167,20,3,12,8,0,22875,2,5,0.059013560827141966,0
109,21,280,1107,163,20,3,6,8,1,5331,2,4,0.457601161509932,0
106,16,126,3868,163,20,3,50,8,3,13275,0,5,0.46357814867615377,0
70,18,199,2460,99,20,3,18,8,5,4512,5,5,2.404930325649939,0
25,29,126,2230,163,20,3,165,8,1,11411,2,4,23.51066499560803,0
46,21,126,297,163,20,3,130,8,1,23903,5,0,2.744047154373839,0
20,15,280,2571,77,20,3,69,8,0,7220,2,4,0.33458670215629716,0
20,15,126,2121,99,20,3,81,8,0,18515,1,5,2.3345189563447164,0
12,2,127,706,163,20,3,194,8,5,5030,2,5,0.029815906914741327,0
90,0,127,3785,99,20,3,111,8,5,22172,1,5,0.005452109530372952,0
100,30,126,1813,163,20,3,128,8,3,12408,1,4,17.70749218717971,1
77,15,199,3578,77,20,30,208,13,5,22889,5,5,0.019911729046124604,0
20,15,232,190,145,20,30,192,5,5,8903,5,5,0.06383720286500039,0
22,21,126,3868,163,20,3,160,8,0,25986,1,5,1.0188118616834434,0
69,16,199,3868,163,20,3,194,8,5,26230,5,5,0.023017651200976416,0
109,10,280,97,131,20,3,200,8,0,24920,1,4,0.0023067439544719507,0
9,21,126,2802,39,20,3,111,8,0,22407,1,4,15.089513516496591,0
6,8,126,852,142,20,3,194,8,0,19264,1,5,0.10310756427369536,0
102,21,280,2127,163,20,3,57,8,1,19782,2,0,0.1131407594360163,0
53,21,176,4173,180,15,2,194,8,5,17517,5,5,0.2983374124989701,0
51,1,126,3414,104,20,3,109,8,0,14575,2,4,0.02087898347668175,0
70,20,127,3856,125,20,3,194,8,5,800,1,5,2.0196945926609833,0
53,15,126,870,99,20,3,194,8,3,1045,1,5,1.9264319567195067,0
35,16,126,2804,163,20,3,194,8,1,5457,0,5,0.6580789796790285,0
109,30,126,3741,163,20,3,111,8,0,9798,5,5,13.608385489454447,1
41,16,280,3429,163,20,3,160,8,0,26083,1,4,0.011810894554761106,0
6,10,126,3785,99,20,3,194,8,3,5866,1,0,0.36628447283470306,0
17,20,245,2127,163,20,3,2,8,5,17107,5,5,0.9108707203145262,0
57,20,199,2943,167,20,3,18,8,5,12843,5,5,1.0797291065334045,0
20,15,127,3688,163,20,3,194,8,5,15982,2,5,0.25551352025790786,0
10,23,127,638,99,12,0,61,8,5,5649,1,5,61.16821375306267,0
24,20,126,1533,163,20,3,18,8,0,7081,1,5,13.052092315896058,0
111,16,126,2049,99,20,3,194,8,0,24569,1,5,0.22991052291158087,0
106,1,126,2921,163,20,3,151,8,3,25242,0,4,0.0017844435432429996,0
111,30,232,2230,163,20,3,87,8,5,24829,5,5,1.492708654586956,1
97,30,126,2596,163,20,3,18,8,3,8256,1,4,39.45882280920975,1
20,15,117,1359,163,20,30,69,8,5,16231,5,5,0.6351970701736113,0
37,2,126,716,163,20,3,87,8,3,23274,5,4,0.020561446442462435,0
6,25,126,250,163,20,3,84,8,0,26189,0,5,16.12569281353686,0
69,20,280,1292,163,20,3,61,8,3,19962,0,0,0.15712287013391385,0
20,15,199,2502,176,20,30,133,8,5,23298,5,5,0.030958144855718333,0
20,15,127,1526,163,20,3,17,8,5,22175,5,5,1.5341649371887878,0
62,21,126,2596,163,20,3,111,8,0,7686,2,4,3.610109050222328,0
9,30,126,2457,173,20,3,98,8,3,22303,1,0,30.439161565432503,1
20,15,280,3868,163,17,35,81,8,0,2668,1,4,0.031785247521057575,0
106,20,126,4046,37,20,3,206,8,3,9694,0,5,2.2313560772281553,0
22,23,126,3868,163,20,3,18,8,0,7008,1,4,16.951732789751343,0
20,17,127,778,31,20,3,176,8,5,6096,5,5,10.669876288207073,0
70,21,280,4003,163,20,3,87,8,0,17946,1,5,0.08638793293015981,0
17,10,126,2541,142,20,3,111,8,0,25876,2,5,0.14999788170645845,0
25,16,127,2049,99,20,3,130,8,5,13839,1,5,2.333222858790667,0
35,20,127,2943,167,20,3,186,8,5,11417,2,5,1.3258371364483792,0
54,21,127,3702,99,20,3,73,8,5,5478,5,5,10.424526563326404,0
111,18,127,3868,163,3,3,26,8,5,19705,0,5,1.664950623666496,0
65,15,232,4109,99,15,43,20,11,5,16562,5,5,0.057765316983487525,0
77,0,258,3868,163,24,56,194,8,5,3666,1,0,3.6200168814138476e-05,0
5,21,126,3832,163,20,3,87,8,1,6012,1,5,7.507327577734441,0
53,21,136,2460,99,20,30,194,8,5,26383,5,5,0.48997037114188813,0
91,20,126,2385,163,20,3,194,8,3,22643,1,0,0.41268183618629606,0
105,30,126,1170,163,20,3,109,8,0,9065,1,4,25.711031871536644,1
55,21,129,4173,121,15,55,187,8,5,1817,5,5,0.6191264416124941,0
14,16,126,1264,31,20,3,194,8,0,20643,5,5,3.2151971738622387,0
51,25,126,2596,163,17,35,35,8,0,7916,0,5,8.917646312676295,0
13,21,126,3868,163,20,3,194,8,0,12338,1,0,1.977424639063608,0
14,0,18,4173,180,15,24,194,8,5,14393,5,5,0.015782326569042767,0
20,15,232,3249,150,9,3,133,8,5,23319,5,5,0.09907287495800601,0
103,30,126,2228,163,20,3,29,8,0,18567,2,4,24.867698475187797,1
13,21,126,1677,147,20,3,6,8,0,6681,1,0,25.60928783689932,0
32,16,126,3868,163,20,3,201,8,0,22786,1,5,0.18258997974550606,0
7,20,126,2943,167,20,3,73,8,1,7330,5,4,6.885108765108865,0
20,15,126,1753,163,20,3,81,8,0,20176,1,4,0.9792646188027326,0
5,8,199,3172,163,17,28,35,8,5,3832,5,5,0.053348799476465016,0
91,8,126,2127,163,20,3,18,8,3,24746,1,4,0.06607537115446362,0
25,7,126,3110,163,20,3,160,8,3,26189,2,5,0.02319408594657504,0
37,20,126,3868,163,20,3,130,8,1,3064,2,0,3.2615412865690163,0
74,29,126,1585,99,20,3,165,8,0,9308,2,5,33.56755716930736,0
69,2,126,2195,163,20,3,84,8,0,21243,1,4,0.011061285738742635,0
54,1,126,2049,99,20,3,151,8,0,13077,2,5,0.021882995773665644,0
46,0,126,331,163,20,3,128,8,0,24790,2,5,0.007276867694146829,0
46,21,199,3495,163,20,3,87,8,5,7502,5,5,1.0962966167516563,0
102,23,136,2760,99,24,56,184,7,5,10991,0,5,0.3526691499056981,0
20,15,127,1038,163,3,3,133,8,5,17444,5,5,2.047661619794891,0
20,15,126,3868,163,20,3,81,8,3,15791,1,4,0.738283960503708,0
20,15,232,175,69,20,30,11,0,5,11676,5,5,0.9370442282580296,0
6,20,199,2092,163,20,3,109,8,5,15787,5,5,1.0224411339904431,0
20,15,280,222,138,20,3,173,8,3,14461,0,4,0.0638439412880448,0
46,15,126,3868,163,20,3,194,8,0,23449,1,0,0.12699048570970073,0
25,10,126,4109,99,20,3,128,8,0,9691,5,5,0.3552146498577135,0
52,21,164,1512,165,11,30,194,8,5,22857,5,5,0.3020261223791223,0
20,15,280,647,163,20,3,173,8,0,12420,2,6,0.04440802994653313,0
39,21,258,611,111,9,3,61,8,5,1546,5,5,5.344947038260123,0
70,21,280,956,45,20,3,57,8,3,18244,1,4,1.2242307147173663,0
91,25,280,50,163,20,3,98,8,0,25469,5,0,0.32590047368369435,0
97,21,126,2816,163,20,3,109,8,3,5167,1,4,2.5061265727338093,0
25,30,280,2816,163,20,3,57,8,3,23904,1,0,2.5650348680959136,1
13,29,280,2121,99,17,35,194,8,0,6588,2,4,1.7870795136686835,0
103,29,127,2195,163,20,3,37,8,5,17453,5,5,18.815412468606855,0
40,24,126,453,163,20,3,29,8,0,15519,0,5,21.175743521587265,0
55,16,127,1728,163,20,3,4,8,5,3824,1,5,3.883844757378486,0
62,1,126,905,163,3,3,73,8,0,24620,1,4,0.03066823039912559,0
41,25,126,2127,163,20,3,109,8,0,17514,5,4,8.86206581108963,0
13,21,126,1264,31,20,3,194,8,3,13683,1,0,18.100490347120598,0
60,16,126,2267,163,20,3,29,8,3,4391,0,0,2.7610611661336506,0
109,20,127,301,142,20,3,186,8,5,8979,2,5,1.5165452162380573,0
20,15,117,1915,163,3,30,81,8,5,10270,5,5,1.834259119967896,0
51,25,126,2127,163,20,3,130,8,1,21671,5,5,5.1067343033107875,0
4,21,126,1186,163,20,3,18,8,0,13200,1,4,16.844936184567466,0
13,18,126,2921,163,20,3,151,8,1,12182,5,4,1.4962497033648645,0
69,21,245,4148,163,20,3,109,8,5,5311,5,5,0.2650810089045846,0
80,21,199,3868,163,20,3,208,13,5,2545,1,5,0.2513794620354357,0
62,20,126,3688,163,20,3,18,8,0,16996,1,4,2.9258846483942405,0
41,21,126,3035,56,20,3,111,8,0,7666,2,4,16.622615592204127,0
104,21,126,3445,163,20,3,87,8,1,9936,1,6,1.7914533963293269,0
20,17,199,2028,99,20,3,194,8,5,7323,5,5,0.6745257573414625,0
70,16,258,3868,163,20,30,194,8,5,24227,2,5,0.0031514176175888166,0
20,15,137,95,131,15,43,11,0,5,18913,5,5,1.337913212813431,0
9,10,126,2605,99,20,3,109,8,0,15412,2,4,0.5654817346659365,0
88,20,126,2605,99,20,3,109,8,0,23450,5,5,1.8927918150416205,0
20,15,127,2902,163,3,3,81,8,5,12866,2,5,2.748869834442039,0
41,21,126,3246,99,20,3,165,8,0,8411,2,5,5.597135759637832,0
111,16,280,592,99,20,3,194,8,0,16145,5,5,0.02801358987013649,0
37,30,126,2195,163,20,3,111,8,0,21074,2,5,24.56698986539735,1
74,21,280,2583,167,20,3,4,8,0,5769,2,5,0.4751592292274526,0
20,15,127,2921,163,20,3,81,8,5,5615,2,5,1.582502914056404,0
28,8,126,767,163,20,3,109,8,0,3774,1,4,0.31761747341696456,0
55,21,126,333,163,20,3,18,8,0,3032,1,4,18.348629650587128,0
19,29,232,473,167,15,43,128,8,5,10775,5,5,2.7192540309166877,0
40,30,232,3831,152,20,3,87,8,5,19125,5,5,4.160109751979308,1
62,2,232,1813,163,20,3,2,8,5,20761,5,5,0.0036783731871888057,0
54,8,258,483,100,15,43,80,6,5,15906,0,5,0.00954600967083216,0
105,16,280,245,169,20,3,111,8,0,15402,1,5,0.028703496898433004,0
18,21,117,3172,163,20,30,165,8,5,696,5,5,2.199961922370258,0
7,10,18,4173,180,15,24,194,8,5,19129,5,5,0.2148072486732688,0
20,15,127,2780,163,23,35,97,8,5,20494,2,5,0.15951744399400045,0
98,20,126,905,163,20,3,188,8,3,7157,1,5,1.2798084892661667,0
20,15,280,2534,163,20,3,127,8,0,6275,1,5,0.062140061890010666,0
98,30,126,641,0,20,3,186,8,0,5183,2,5,71.67610962729735,1
37,21,126,841,176,20,3,109,8,3,15537,0,5,4.120192727304584,0
96,21,126,339,163,20,3,18,8,3,6861,2,4,9.17022748625295,0
40,16,164,3868,163,20,3,194,8,5,23717,5,5,0.0768234267908287,0
91,21,232,2049,99,20,3,194,8,5,11646,5,5,0.3255051926606042,0
77,21,126,175,69,20,3,109,8,3,5001,2,5,19.22682518419173,0
9,20,126,908,163,20,3,165,8,3,21848,5,5,2.208796872717012,0
20,15,127,1396,99,20,3,126,8,5,11087,1,5,2.6906454832592814,0
62,25,126,778,31,20,3,6,8,0,22812,5,5,54.864289069148974,0
111,16,136,1306,99,20,3,194,8,5,3685,2,5,0.7352179497786273,0
103,20,126,3868,163,20,3,165,8,1,22532,1,5,0.29910152699975784,0
7,20,126,1243,163,20,3,130,8,0,297,1,5,9.602003588129241,0
25,20,126,3868,163,20,3,165,8,1,22922,1,4,0.8534321339070474,0
39,30,126,3868,163,20,3,165,8,0,24116,2,5,9.62611926023439,1
20,15,126,1038,163,20,3,50,8,1,13034,0,0,2.468941065067047,0
20,15,127,1897,163,3,3,133,8,5,22177,2,5,1.2898910314124894,0
103,16,126,2943,167,20,3,160,8,0,17011,2,5,0.16788892393606747,0
4,20,126,2671,163,20,3,29,8,1,21778,2,5,5.387593220227179,0
20,15,232,3722,163,20,3,104,8,5,4503,5,5,0.15124902315355568,0
11,30,164,787,164,20,3,165,8,5,19575,5,5,16.612568721841736,1
55,21,126,1753,163,20,3,87,8,1,12418,1,5,4.535426989771196,0
112,20,280,3868,163,20,3,98,8,3,24822,1,0,0.024724557666366175,0
28,18,199,2127,163,9,3,165,8,5,7034,5,5,0.7992146050090906,0
70,25,126,1528,0,20,3,194,8,1,17431,0,0,26.857925744539763,0
61,21,126,1396,99,20,3,87,8,0,8716,2,4,12.814091529768474,0
